,label,clickTime,conversionTime,creativeID,userID,userAge,userGender,userEducation,usermarriageStatus,userHaveBaby,appCategory
4394,0,170027,,4565,244474,32,1,1,2,0,402
4395,0,170027,,5186,14257,33,2,0,2,1,402
4396,0,170027,,2438,2371208,0,2,4,2,0,301
4397,0,170027,,177,883812,18,2,1,1,0,0
4398,0,170027,,4565,1692277,0,0,0,0,0,402
4399,0,170027,,1540,18590,28,2,1,0,0,104
4400,0,170027,,177,883812,18,2,1,1,0,0
4401,0,170027,,2537,1074748,0,0,0,3,0,106
4402,0,170027,,198,2654649,31,1,2,0,0,104
4403,0,170027,,4565,2726732,24,1,2,1,0,402
4404,0,170027,,3511,967036,32,1,1,2,0,209
4405,0,170027,,2982,9207,19,1,1,1,0,0
4406,0,170027,,1133,4968,20,1,5,0,0,0
4407,0,170027,,4565,1417361,11,2,2,0,0,402
4408,0,170027,,72,1176613,21,2,2,1,0,0
4409,0,170027,,898,759067,27,1,5,0,0,301
4410,0,170027,,2438,1049685,17,2,3,0,0,301
4411,0,170027,,5186,2773924,18,2,1,0,0,402
4412,0,170027,,3444,1110528,17,1,2,0,0,0
4413,0,170027,,3021,2201745,20,1,4,1,0,0
4414,0,170027,,1543,1522503,30,1,1,0,4,402
4415,0,170027,,4250,1852956,29,1,0,2,0,106
4416,0,170027,,5949,631830,44,2,2,2,1,301
4417,0,170027,,5030,2403822,0,0,4,0,0,503
4418,0,170027,,3869,2203612,25,2,0,1,0,0
4419,0,170027,,2635,1544799,21,1,2,1,0,0
4420,0,170027,,4882,2000712,25,2,1,3,1,401
4421,0,170027,,2137,1023143,21,1,2,3,0,402
4422,0,170027,,4565,952410,30,1,1,1,0,402
4423,0,170027,,2137,1002090,21,1,5,1,0,402
4424,0,170027,,4067,2760790,13,2,1,1,0,0
4425,0,170027,,4432,1623593,28,1,1,1,0,203
4426,0,170027,,6440,1242746,15,1,2,1,0,103
4427,0,170027,,3305,2435298,12,2,0,0,1,203
4428,0,170027,,1137,1189208,17,1,3,1,0,0
4429,0,170027,,2537,1074748,0,0,0,3,0,106
4430,0,170027,,4565,2727278,18,1,3,1,0,402
4431,0,170027,,422,1187856,14,1,3,0,0,408
4432,0,170027,,1887,2490624,11,1,4,2,0,0
4433,0,170027,,2537,2735364,19,2,2,0,0,106
4434,0,170027,,1887,1162300,15,1,3,0,0,0
4435,0,170027,,4686,894006,37,1,1,2,1,407
4436,0,170027,,3465,279804,35,1,0,2,0,104
4437,0,170027,,4565,2572498,16,1,4,0,5,402
4438,0,170027,,4250,1209878,18,2,1,0,0,106
4439,0,170027,,3518,2543411,26,0,0,2,0,402
4440,0,170027,,2137,2501527,19,1,4,0,0,402
4441,0,170027,,198,983673,28,1,1,1,0,104
4442,0,170027,,4565,2073677,16,2,0,0,0,402
4443,0,170028,,4565,1444672,16,1,3,2,0,402
4444,0,170028,,1907,331840,17,1,5,1,0,0
4445,0,170028,,4465,722021,34,2,0,0,0,110
4446,0,170028,,4565,2572498,16,1,4,0,5,402
4447,0,170028,,5030,1147053,41,1,3,2,0,503
4448,0,170028,,5400,1789059,20,2,3,0,0,106
4449,0,170028,,1456,787151,29,1,1,2,0,0
4450,0,170028,,2553,1373224,17,1,3,0,0,0
4451,1,170028,170028.0,3465,2524879,42,1,0,2,0,104
4452,0,170028,,1675,2391955,41,1,0,2,0,203
4453,0,170028,,6377,2323460,19,2,1,0,1,106
4454,0,170028,,4565,890960,27,1,0,3,0,402
4455,0,170028,,4565,2252106,25,1,1,1,0,402
4456,0,170028,,4565,21228,30,1,5,1,0,402
4457,0,170028,,4565,2026697,42,2,0,2,0,402
4458,0,170028,,5404,512498,20,1,3,1,0,301
4459,0,170028,,4565,1220162,24,1,1,1,0,402
4460,0,170028,,198,1401458,35,1,5,2,0,104
4461,0,170028,,4565,1809201,24,2,3,0,0,402
4462,0,170028,,5030,1171815,21,2,2,1,0,503
4463,0,170028,,2553,1333710,23,1,0,0,0,0
4464,0,170028,,2137,919952,2,1,5,0,0,402
4465,0,170028,,2537,2302333,16,1,3,0,0,106
4466,0,170028,,1087,742006,24,2,1,1,0,408
4467,0,170028,,177,1308266,25,2,1,1,0,0
4468,0,170028,,3869,1457290,17,2,3,0,0,0
4469,0,170028,,5531,1006917,10,2,4,0,0,203
4470,0,170028,,5030,2281825,17,1,2,0,0,503
4471,1,170028,181025.0,2137,480276,27,1,2,0,0,402
4472,1,170028,181026.0,2137,77069,25,1,1,0,1,402
4473,0,170028,,3465,2278362,45,1,0,0,0,104
4474,0,170028,,6440,1504870,26,1,0,0,0,103
4475,0,170028,,4565,1890190,16,2,0,0,0,402
4476,0,170028,,1999,1399358,18,2,1,0,0,403
4477,0,170028,,1537,521129,17,2,1,2,0,401
4478,0,170028,,1540,1794978,20,1,3,1,0,104
4479,0,170028,,1617,391677,15,2,3,0,0,0
4480,0,170028,,1675,1225151,25,1,0,1,0,203
4481,0,170028,,1137,524118,32,1,5,2,1,0
4482,0,170028,,4565,36117,28,1,2,0,0,402
4483,1,170028,170036.0,4565,2632293,11,2,2,0,0,402
4484,0,170028,,2537,591693,11,1,2,0,0,106
4485,0,170028,,4565,2596169,0,0,3,0,0,402
4486,0,170028,,1293,1893607,18,2,1,1,0,0
4487,0,170028,,5030,614885,29,1,2,1,0,503
4488,0,170028,,3869,801233,18,2,1,1,0,0
4489,0,170028,,3869,1683077,17,1,3,0,0,0
4490,0,170028,,1540,2283736,0,0,0,0,0,104
4491,0,170028,,6377,760667,33,2,1,2,1,106
4492,0,170028,,2537,1480384,0,2,5,0,0,106
4493,0,170028,,2537,2786787,14,2,4,0,4,106
4494,0,170028,,1546,1771232,27,2,2,0,0,402
4495,0,170028,,4565,468205,0,0,0,1,0,402
4496,0,170028,,4565,1538621,19,2,1,1,0,402
4497,0,170028,,2635,388694,18,1,2,0,0,0
4498,0,170028,,5187,500733,7,1,1,0,0,203
4499,1,170028,181027.0,2137,1944123,18,1,4,1,0,402
4500,0,170028,,4565,2276995,17,1,2,1,0,402
4501,0,170028,,5030,2549496,40,1,2,2,0,503
4502,0,170028,,6440,1447662,25,1,0,2,0,103
4503,0,170028,,198,2043060,17,2,0,0,0,104
4504,0,170028,,3981,1951808,20,1,2,3,0,402
4505,0,170028,,4565,1771016,19,1,3,0,0,402
4506,0,170028,,4565,2795629,22,1,5,1,0,402
4507,0,170028,,369,2057477,25,2,4,1,0,503
4508,0,170028,,2137,367661,21,1,6,1,0,402
4509,0,170028,,4565,1489116,56,2,0,2,1,402
4510,0,170028,,4444,14466,26,2,5,0,3,402
4511,0,170028,,3557,1352592,35,1,3,2,0,0
4512,1,170028,170029.0,615,2287040,18,2,2,0,0,211
4513,0,170028,,369,1540424,24,2,1,3,0,503
4514,0,170028,,5187,2800365,23,1,2,1,0,203
4515,0,170028,,898,2781182,27,1,3,1,0,301
4516,0,170028,,4465,224695,0,0,0,0,0,110
4517,0,170028,,4565,1195493,0,1,0,0,0,402
4518,0,170028,,5517,1927669,18,2,0,1,0,408
4519,0,170028,,1087,313514,24,2,5,3,0,408
4520,0,170028,,2790,1549403,11,2,3,0,0,0
4521,0,170028,,4565,1436121,19,2,1,1,0,402
4522,0,170028,,4565,88605,5,1,4,0,0,402
4523,0,170028,,3305,1900054,33,1,0,2,0,203
4524,0,170028,,5588,2279936,27,1,1,1,0,0
4525,0,170028,,5517,188975,0,0,2,1,0,408
4526,0,170028,,4565,1299952,20,1,1,1,0,402
4527,0,170028,,4565,1333363,27,1,1,1,0,402
4528,0,170028,,2537,2786787,14,2,4,0,4,106
4529,1,170028,181032.0,1887,2612350,17,1,2,0,0,0
4530,0,170028,,726,2338166,16,2,3,1,0,0
4531,0,170028,,198,2472777,0,0,0,0,0,104
4532,0,170028,,1617,2447977,0,0,0,1,0,0
4533,0,170028,,4250,1147620,29,1,0,1,0,106
4534,0,170028,,615,2786071,37,2,2,2,1,211
4535,0,170028,,4444,2608307,35,1,1,2,0,402
4536,0,170028,,1486,1722588,20,1,3,1,0,211
4537,0,170028,,5187,2056581,43,1,1,2,0,203
4538,0,170028,,1887,1559355,18,1,2,0,0,0
4539,0,170028,,3869,1890211,0,0,0,3,0,0
4540,0,170028,,1456,1827451,17,1,0,0,0,0
4541,0,170028,,3465,1288232,30,2,3,2,0,104
4542,0,170028,,3869,925210,18,2,3,1,0,0
4543,0,170028,,4444,2424086,21,2,0,1,0,402
4544,0,170028,,1907,2533063,15,1,1,0,0,0
4545,0,170028,,6036,1201508,21,1,2,1,0,402
4546,0,170028,,5187,1129068,28,2,0,2,5,203
4547,0,170028,,5186,1133955,37,2,1,2,0,402
4548,0,170028,,1238,2321890,16,1,0,1,0,106
4549,0,170028,,376,2445935,16,2,3,0,0,201
4550,0,170028,,5517,2208349,22,1,3,1,0,408
4551,0,170028,,1537,1497238,42,1,0,2,0,401
4552,0,170028,,2137,391465,32,1,3,2,0,402
4553,0,170028,,742,2763832,20,1,1,1,0,0
4554,1,170028,170029.0,3869,1037699,19,1,2,1,0,0
4555,0,170028,,5404,626273,23,1,4,3,1,301
4556,0,170028,,1087,2464186,28,2,5,1,0,408
4557,1,170028,170029.0,1675,360846,13,1,3,0,0,203
4558,0,170028,,5176,2095654,0,0,0,0,1,108
4559,0,170028,,1293,1489339,21,2,2,1,0,0
4560,0,170028,,198,612007,46,1,4,2,0,104
4561,1,170028,181031.0,1137,931960,17,1,3,0,0,0
4562,0,170028,,4444,1441448,25,2,1,0,1,402
4563,0,170028,,1537,26406,17,2,2,3,1,401
4564,0,170028,,3869,1099771,13,2,3,2,0,0
4565,0,170028,,1670,2359607,34,1,2,2,0,503
4566,0,170028,,4465,1504885,17,1,1,1,0,110
4567,0,170028,,3869,613681,19,1,1,0,0,0
4568,0,170028,,4565,2290232,19,1,2,0,2,402
4569,0,170028,,1540,1128825,14,1,3,0,0,104
4570,0,170028,,1238,19500,17,1,3,0,0,106
4571,0,170028,,5209,1475589,9,1,4,0,0,503
4572,0,170028,,2537,1191035,18,0,5,1,0,106
4573,0,170028,,1971,627148,20,1,1,1,0,0
4574,0,170028,,1238,1312729,24,2,2,0,1,106
4575,0,170028,,5030,410171,27,1,2,0,0,503
4576,0,170028,,4565,1950080,31,1,3,2,0,402
4577,0,170028,,2553,1798371,29,1,3,0,0,0
4578,0,170028,,4432,145062,0,0,0,0,0,203
4579,0,170028,,3465,1825459,43,1,0,0,1,104
4580,0,170028,,1137,2489289,21,1,0,0,0,0
4581,0,170028,,1238,2608181,17,0,0,3,0,106
4582,0,170028,,898,669128,25,1,1,1,0,301
4583,0,170028,,4465,2543055,19,1,1,2,1,110
4584,0,170028,,1456,2428836,0,0,0,0,0,0
4585,0,170028,,3444,1432621,13,1,3,2,0,0
4586,0,170028,,6536,1572725,18,1,7,0,0,0
4587,0,170028,,3869,444410,14,1,0,0,0,0
4588,0,170028,,1486,1822472,0,0,0,0,0,211
4589,0,170028,,3869,935497,0,0,0,0,0,0
4590,0,170028,,1540,1303916,18,1,1,1,0,104
4591,0,170028,,2137,506621,18,1,5,1,0,402
4592,0,170028,,4565,301324,43,1,0,2,0,402
4593,0,170028,,3745,359733,22,1,2,0,0,401
4594,0,170028,,3444,801119,12,1,4,0,0,0
4595,0,170029,,1675,1004664,0,1,0,2,0,203
4596,0,170029,,2553,2644121,0,0,0,0,0,0
4597,0,170029,,2537,1513789,17,1,1,0,0,106
4598,0,170029,,2277,977271,20,1,0,1,0,301
4599,1,170029,170030.0,4565,2241104,42,1,2,2,0,402
4600,1,170029,170031.0,5030,1917753,38,1,5,2,3,503
4601,0,170029,,5187,332901,16,1,6,1,0,203
4602,0,170029,,1137,670339,16,1,3,0,0,0
4603,0,170029,,3745,1287294,22,2,0,0,1,401
4604,0,170029,,4565,187227,25,1,1,0,2,402
4605,0,170029,,1137,622061,20,1,2,3,1,0
4606,0,170029,,5588,2369064,0,0,4,1,0,0
4607,0,170029,,3869,1354462,28,1,0,0,0,0
4608,0,170029,,4565,1643712,25,0,0,1,0,402
4609,0,170029,,4565,1638990,17,1,3,3,0,402
4610,0,170029,,985,997596,51,2,2,2,1,209
4611,0,170029,,2137,366233,22,1,2,1,0,402
4612,0,170029,,2849,9030,24,2,1,1,0,503
4613,0,170029,,898,1118785,21,1,0,3,0,301
4614,0,170029,,2553,2213518,0,0,2,0,0,0
4615,0,170029,,144,2316524,47,1,2,2,0,0
4616,0,170029,,4565,1630297,18,2,3,0,0,402
4617,0,170029,,750,2687114,28,2,5,0,0,503
4618,0,170029,,369,1778092,18,2,0,1,0,503
4619,0,170029,,4465,2218654,12,1,3,0,0,110
4620,0,170029,,784,1976895,19,1,3,0,0,0
4621,0,170029,,2137,1231496,20,1,3,1,0,402
4622,0,170029,,726,1810906,20,2,5,0,0,0
4623,0,170029,,4978,1368638,21,2,4,1,0,0
4624,0,170029,,1087,1630194,35,1,1,2,1,408
4625,0,170029,,4565,1677501,18,1,1,1,0,402
4626,0,170029,,1537,1912205,14,1,3,0,0,401
4627,0,170029,,2137,1803861,21,1,2,3,0,402
4628,0,170029,,1540,2080991,16,1,3,0,0,104
4629,0,170029,,1238,1011961,20,1,1,0,0,106
4630,0,170029,,1238,1968518,18,1,2,1,0,106
4631,0,170029,,1456,1114734,29,2,2,0,3,0
4632,0,170029,,2537,1513789,17,1,1,0,0,106
4633,0,170029,,2553,1654806,31,1,0,0,0,0
4634,0,170029,,4565,2379261,17,1,5,1,0,402
4635,0,170029,,1456,2531870,26,1,3,1,0,0
4636,0,170029,,4432,1723566,0,0,3,1,0,203
4637,0,170029,,5187,1738034,24,2,2,0,0,203
4638,0,170029,,4565,112429,19,1,5,3,0,402
4639,1,170029,170032.0,615,2713781,18,1,3,1,0,211
4640,0,170029,,2982,1850583,0,0,0,0,0,0
4641,0,170029,,2438,2391980,14,1,2,0,0,301
4642,0,170029,,4432,2324218,19,1,1,1,0,203
4643,0,170029,,5187,2628650,27,1,0,1,0,203
4644,0,170029,,3780,1402817,25,2,0,3,0,402
4645,0,170029,,5030,2726207,17,1,5,0,4,503
4646,0,170029,,1137,1605300,15,1,2,3,0,0
4647,0,170029,,3353,1497230,16,1,3,3,0,503
4648,0,170029,,2537,1156979,16,2,3,0,0,106
4649,0,170029,,6570,137486,31,1,1,2,0,0
4650,0,170029,,6387,2627574,16,1,2,1,0,0
4651,0,170029,,3869,2150784,19,2,5,0,0,0
4652,1,170029,172129.0,6292,1982453,14,1,3,0,0,402
4653,0,170029,,2553,1917184,17,2,1,1,0,0
4654,0,170029,,1087,842581,39,2,2,2,0,408
4655,0,170029,,1456,169319,17,1,2,1,0,0
4656,0,170029,,369,235683,29,2,1,2,0,503
4657,0,170029,,4565,2669564,24,1,3,2,0,402
4658,0,170029,,2982,410015,29,1,2,1,0,0
4659,0,170029,,2137,1339015,34,1,1,2,0,402
4660,0,170029,,4465,2745306,0,0,3,2,0,110
4661,0,170029,,5030,1307962,21,1,2,1,0,503
4662,0,170029,,5030,699792,25,1,2,1,0,503
4663,0,170029,,2137,366233,22,1,2,1,0,402
4664,0,170029,,4565,2649233,18,1,1,0,0,402
4665,0,170029,,1540,1341183,16,1,3,0,0,104
4666,0,170029,,4465,100739,32,2,5,2,0,110
4667,0,170029,,3093,2281997,15,2,2,0,0,301
4668,0,170029,,2553,2770212,17,1,4,0,0,0
4669,0,170029,,1540,1072018,35,1,1,2,0,104
4670,0,170029,,2137,1897061,25,1,2,1,0,402
4671,0,170029,,5187,543110,33,1,0,2,0,203
4672,0,170029,,4465,748247,2,1,0,2,0,110
4673,0,170029,,3465,545595,11,1,4,0,0,104
4674,0,170029,,1887,2298510,12,1,0,1,0,0
4675,0,170029,,1238,1569649,0,0,5,1,0,106
4676,0,170029,,1137,1605300,15,1,2,3,0,0
4677,0,170029,,2537,219768,0,0,0,3,0,106
4678,0,170029,,1456,2458280,18,1,0,1,0,0
4679,0,170029,,5943,1480687,13,2,3,0,0,0
4680,0,170029,,6241,1246998,29,1,3,0,0,104
4681,0,170029,,3869,828039,21,1,0,0,1,0
4682,0,170029,,1137,2420324,17,1,4,0,5,0
4683,0,170029,,2553,1635024,39,1,5,2,0,0
4684,0,170029,,1540,160796,39,2,2,0,0,104
4685,0,170029,,4565,1282990,19,2,1,1,0,402
4686,0,170029,,1456,1110727,0,0,1,0,0,0
4687,0,170029,,1540,1547073,0,0,0,0,0,104
4688,0,170029,,1540,2443352,0,0,2,2,1,104
4689,0,170029,,6036,110431,27,1,0,0,0,402
4690,0,170029,,1537,774029,18,1,2,0,0,401
4691,0,170029,,1137,1751272,17,1,3,0,0,0
4692,0,170029,,2137,1231496,20,1,3,1,0,402
4693,0,170029,,5187,1322892,20,1,3,2,1,203
4694,0,170029,,1617,2404040,11,2,3,0,0,0
4695,0,170029,,3869,2147547,17,1,2,1,0,0
4696,0,170029,,5030,1253200,15,1,2,1,0,503
4697,1,170029,170030.0,34,1341955,20,1,6,2,0,0
4698,0,170029,,3444,2373198,0,0,4,0,0,0
4699,1,170029,170030.0,3869,2544312,28,2,1,2,0,0
4700,0,170029,,4893,1596993,20,1,5,0,0,203
4701,0,170029,,3490,29815,30,1,2,2,1,108
4702,0,170029,,4432,1635024,39,1,5,2,0,203
4703,0,170029,,4565,1010191,13,1,3,0,0,402
4704,0,170029,,620,312960,20,1,1,0,0,201
4705,0,170029,,2553,393040,20,1,0,1,0,0
4706,0,170029,,4465,2129475,27,1,2,2,0,110
4707,0,170029,,3511,872694,27,1,5,1,0,209
4708,0,170029,,5030,2677739,47,1,2,2,0,503
4709,0,170029,,72,869708,0,0,0,2,0,0
4710,0,170029,,5687,340343,26,1,0,1,0,402
4711,0,170029,,5186,1641277,29,2,1,0,0,402
4712,0,170029,,3093,2495500,18,2,5,1,0,301
4713,0,170029,,4565,288830,18,1,1,1,0,402
4714,0,170029,,2374,1963537,26,1,1,1,0,109
4715,0,170029,,997,451815,23,2,2,3,1,301
4716,0,170029,,1456,2395536,34,1,2,2,0,0
4717,0,170029,,3353,1958213,20,1,2,0,0,503
4718,0,170029,,1137,1605300,15,1,2,3,0,0
4719,0,170029,,3353,1495900,19,1,2,1,0,503
4720,0,170029,,2982,2032688,16,1,2,1,0,0
4721,0,170029,,6241,1585708,27,2,1,3,0,104
4722,1,170029,181031.0,2537,1774754,14,2,3,0,0,106
4723,0,170029,,1238,1937075,24,1,1,1,0,106
4724,0,170029,,3305,2245492,19,2,2,1,0,203
4725,0,170029,,1829,1094465,19,1,2,1,0,109
4726,0,170029,,51,1679708,0,0,4,2,0,0
4727,0,170029,,4432,259897,0,0,0,3,0,203
4728,0,170029,,1537,1450202,0,0,0,0,0,401
4729,0,170029,,3869,1896968,22,0,4,0,0,0
4730,0,170029,,2711,2580434,29,1,3,1,0,0
4731,0,170029,,3511,872694,27,1,5,1,0,209
4732,0,170029,,2537,219768,0,0,0,3,0,106
4733,0,170029,,2438,2545434,16,2,4,3,0,301
4734,0,170029,,2137,1231496,20,1,3,1,0,402
4735,0,170029,,4793,1383134,24,2,2,0,1,402
4736,0,170029,,3575,363432,15,1,3,0,0,401
4737,0,170029,,1064,1962804,10,0,0,0,0,503
4738,0,170029,,2137,1603538,26,1,2,0,2,402
4739,0,170029,,1540,2727481,28,2,4,2,0,104
4740,0,170029,,5517,356950,15,1,3,1,0,408
4741,1,170029,170034.0,4565,1090182,20,1,2,1,0,402
4742,0,170029,,1887,277681,27,1,0,1,0,0
4743,1,170029,181025.0,2137,47700,13,1,3,2,0,402
4744,0,170029,,2277,1115630,34,1,1,2,1,301
4745,0,170029,,1887,2354240,22,1,1,1,0,0
4746,0,170029,,2553,1951868,46,1,2,2,0,0
4747,0,170029,,1456,1383283,25,1,0,1,0,0
4748,0,170029,,3444,1515810,17,1,5,0,5,0
4749,0,170029,,3444,783229,15,1,4,0,0,0
4750,0,170029,,2849,807719,20,2,1,1,0,503
4751,0,170029,,4882,1078450,26,2,1,0,1,401
4752,0,170029,,4444,375196,16,2,0,1,0,402
4753,0,170029,,1675,759719,41,1,4,2,1,203
4754,0,170029,,3444,1515810,17,1,5,0,5,0
4755,0,170029,,4565,2239385,0,2,0,0,0,402
4756,0,170029,,4465,1107263,18,1,1,1,0,110
4757,0,170029,,2537,1774754,14,2,3,0,0,106
4758,0,170029,,4565,773467,14,2,1,0,0,402
4759,0,170029,,1456,1486173,16,1,0,1,0,0
4760,0,170029,,1456,1328855,24,2,1,0,0,0
4761,0,170029,,1456,1432015,18,1,1,0,0,0
4762,0,170029,,4565,1714058,26,1,0,0,0,402
4763,0,170029,,3465,1859590,31,1,6,2,0,104
4764,0,170029,,997,1219003,35,1,5,2,0,301
4765,0,170030,,2137,77069,25,1,1,0,1,402
4766,0,170030,,2537,726087,17,1,2,1,0,106
4767,0,170030,,2553,2052355,0,2,3,0,0,0
4768,0,170030,,2537,1842251,15,1,2,0,0,106
4769,0,170030,,1540,2486396,15,2,2,0,0,104
4770,0,170030,,2553,453983,34,1,3,2,0,0
4771,0,170030,,3465,2068201,0,0,0,2,0,104
4772,0,170030,,3869,2441704,28,1,0,0,1,0
4773,0,170030,,4565,491685,15,1,0,0,0,402
4774,0,170030,,2137,1339015,34,1,1,2,0,402
4775,0,170030,,3745,1215734,36,2,4,2,0,401
4776,0,170030,,898,460843,28,1,1,1,0,301
4777,0,170030,,594,1740552,23,2,1,2,1,0
4778,0,170030,,3869,1759813,0,0,0,0,0,0
4779,0,170030,,4565,1170749,20,1,2,3,1,402
4780,0,170030,,3869,1802581,15,1,2,2,0,0
4781,0,170030,,4465,784144,37,1,2,0,0,110
4782,0,170030,,2553,1181578,33,1,0,2,0,0
4783,0,170030,,4250,1276523,33,2,0,2,0,106
4784,0,170030,,369,949753,19,2,5,1,0,503
4785,0,170030,,3869,634816,16,1,3,1,0,0
4786,0,170030,,3465,760117,13,1,3,2,0,104
4787,0,170030,,3305,1289006,25,2,2,3,1,203
4788,0,170030,,5452,2005288,64,2,0,2,0,409
4789,0,170030,,3869,95984,24,2,0,0,0,0
4790,0,170030,,3934,507488,35,2,1,2,0,405
4791,0,170030,,6241,1171587,20,1,3,3,0,104
4792,0,170030,,3944,757834,16,2,3,0,0,106
4793,0,170030,,4432,2455783,0,0,2,2,0,203
4794,0,170030,,1456,1163538,17,2,2,0,0,0
4795,0,170030,,4565,1233733,14,1,2,0,0,402
4796,0,170030,,5030,2654990,45,1,2,2,1,503
4797,0,170030,,4169,2633526,32,1,4,2,0,0
4798,1,170030,170043.0,5588,646790,0,0,0,2,0,0
4799,0,170030,,1456,2488921,13,1,1,2,1,0
4800,0,170030,,2137,480276,27,1,2,0,0,402
4801,0,170030,,6045,1846698,16,1,1,0,0,402
4802,0,170030,,2137,2768569,23,1,1,1,0,402
4803,0,170030,,5404,829660,18,1,5,1,0,301
4804,0,170030,,4565,2487579,16,1,3,3,0,402
4805,0,170030,,2982,1834713,27,1,0,1,0,0
4806,0,170030,,1540,2316495,17,1,3,0,0,104
4807,0,170030,,5186,2104033,13,0,0,1,0,402
4808,0,170030,,2553,2106444,13,1,3,1,0,0
4809,0,170030,,3089,1985880,26,1,1,0,0,104
4810,0,170030,,4432,124062,21,1,0,3,0,203
4811,0,170030,,2553,2251811,16,1,4,1,0,0
4812,0,170030,,4465,1397500,34,1,0,0,0,110
4813,0,170030,,726,1678087,11,2,3,0,1,0
4814,0,170030,,2553,1208540,29,1,3,2,1,0
4815,0,170030,,5588,172535,16,2,5,0,0,0
4816,0,170030,,4565,1379608,30,1,2,2,0,402
4817,0,170030,,72,273333,20,1,5,1,0,0
4818,0,170030,,5030,278334,31,1,3,2,0,503
4819,0,170030,,4565,1566705,36,1,2,2,0,402
4820,0,170030,,6036,1568782,0,0,0,0,0,402
4821,0,170030,,1540,1501589,42,2,0,2,0,104
4822,0,170030,,615,176315,21,1,2,1,0,211
4823,0,170030,,1617,2781132,0,0,0,0,1,0
4824,0,170030,,5030,2473710,19,1,3,1,0,503
4825,0,170030,,615,176315,21,1,2,1,0,211
4826,0,170030,,2553,2237967,45,1,0,2,0,0
4827,0,170030,,1537,2367710,31,1,2,0,0,401
4828,0,170030,,2137,1869693,36,1,4,0,0,402
4829,0,170030,,6135,2494400,18,1,3,2,1,209
4830,0,170030,,4565,1467106,27,1,2,0,0,402
4831,0,170030,,4757,1206723,30,1,6,1,0,407
4832,0,170030,,4565,2153117,13,1,3,1,0,402
4833,1,170030,170033.0,3981,2653651,20,1,2,1,0,402
4834,0,170030,,1456,2078602,0,0,4,2,0,0
4835,0,170030,,1456,2082187,23,2,0,0,0,0
4836,0,170030,,2277,1649946,20,2,1,2,1,301
4837,0,170030,,51,827530,30,1,5,2,0,0
4838,0,170030,,1004,1560761,16,2,3,0,0,0
4839,0,170030,,144,1659583,19,1,5,1,0,0
4840,0,170030,,72,2342094,18,1,1,1,0,0
4841,0,170030,,2711,631830,44,2,2,2,1,0
4842,0,170030,,1617,2150064,18,2,5,1,0,0
4843,0,170030,,2849,2774342,23,2,6,1,0,503
4844,1,170030,170032.0,4250,1998454,28,1,1,1,0,106
4845,0,170030,,5030,1381391,16,1,5,1,0,503
4846,0,170030,,2438,527501,14,2,3,2,0,301
4847,0,170030,,4565,249983,21,1,0,0,1,402
4848,0,170030,,2235,1137295,31,1,0,2,0,0
4849,0,170030,,1456,1900573,24,1,0,0,0,0
4850,0,170030,,1133,464809,20,1,2,0,5,0
4851,0,170030,,1537,716452,16,1,3,1,0,401
4852,0,170030,,2553,1319002,36,1,2,2,0,0
4853,0,170030,,5187,1684489,0,0,0,3,0,203
4854,0,170030,,2438,2205515,20,1,0,3,1,301
4855,0,170030,,5186,1626851,0,0,1,2,1,402
4856,0,170030,,1546,904851,31,2,2,2,1,402
4857,0,170030,,4565,1228511,23,1,1,1,0,402
4858,0,170030,,5187,1060665,27,2,1,0,0,203
4859,0,170030,,6036,187452,15,2,4,0,0,402
4860,0,170030,,1456,1690458,15,1,0,0,0,0
4861,0,170030,,4565,1410372,22,1,3,0,0,402
4862,0,170030,,615,1843401,20,1,2,1,0,211
4863,0,170030,,2553,202173,21,1,4,0,5,0
4864,0,170030,,5517,2800522,18,1,4,0,0,408
4865,0,170030,,5186,2506592,37,2,2,2,1,402
4866,0,170030,,4465,1742289,29,1,5,0,0,110
4867,0,170030,,4169,2308260,26,1,1,1,0,0
4868,0,170030,,2137,207615,32,1,2,0,0,402
4869,0,170030,,1617,107052,11,1,0,0,1,0
4870,0,170030,,3497,1534162,20,1,1,0,0,402
4871,0,170030,,1456,1680667,12,1,0,0,0,0
4872,0,170030,,1486,2490025,13,2,3,1,0,211
4873,0,170030,,5404,1984242,20,1,1,1,0,301
4874,1,170030,170031.0,1456,2232440,51,1,0,2,0,0
4875,0,170030,,2236,666458,33,1,3,2,0,402
4876,0,170030,,3511,1185099,20,1,1,0,0,209
4877,0,170030,,5949,2608927,40,2,2,2,0,301
4878,1,170030,170035.0,5861,1242600,16,0,0,0,0,209
4879,0,170030,,615,570233,47,1,2,2,0,211
4880,0,170030,,4465,1895363,0,0,0,2,1,110
4881,0,170030,,1540,231211,19,1,5,1,0,104
4882,0,170030,,198,116533,22,1,1,1,0,104
4883,0,170030,,2553,211211,32,1,1,2,1,0
4884,0,170030,,6440,338615,27,1,0,1,0,103
4885,0,170030,,4565,1485414,27,1,2,1,0,402
4886,1,170030,181029.0,376,1685536,17,2,3,0,0,201
4887,0,170030,,921,1478110,23,2,2,1,0,402
4888,0,170030,,4686,2718718,23,2,1,0,1,407
4889,0,170030,,2137,2201283,27,1,2,1,0,402
4890,0,170030,,4465,1407154,0,0,1,2,0,110
4891,0,170030,,3353,1576529,27,1,4,1,0,503
4892,0,170030,,1887,190463,32,1,2,2,0,0
4893,0,170030,,2137,2201283,27,1,2,1,0,402
4894,0,170030,,1238,639573,0,0,4,0,0,106
